Time,Truth,Reconstruction
2.93,13.535278315363108,7.596622379273257
2.94,12.531692627669269,7.359582340826884
2.95,11.467824636662986,7.063363204265425
2.96,10.37376187864797,6.717212085430252
2.97,9.276358660078087,6.3298739590734
2.98,8.198271541483157,5.908337958780027
2.99,7.157560801606681,5.4569376485570835
3.0,6.167738157947419,4.977021801677869
3.0100000000000002,5.23812163104945,4.467300378578587
3.02,4.374368723426985,3.9248323804723744
3.0300000000000002,3.5790847667202605,3.3464885425897295
3.04,2.8524331731891768,2.730620692052617
3.0500000000000003,2.1927015644728467,2.078621181737202
3.06,1.5967992704262335,1.396068655284198
3.0700000000000003,1.0606769483105516,0.6932266771975099
3.08,0.5796688559211034,-0.015225000543474747
3.09,0.14876389726615713,-0.7112122799363028
3.1,-0.23718577999000506,-1.3748963247817039
3.11,-0.5833090651459678,-1.9866610634731923
3.12,-0.8946037724660223,-2.529148538742455
3.13,-1.1758597264460433,-2.9890258543792485
3.14,-1.4316097219973016,-3.3582153098061
3.15,-1.6661021571514532,-3.634411943837169
3.16,-1.8832901845606518,-3.8208333356673467
3.17,-2.0868331585036026,-3.925273825171252
3.18,-2.280106951976597,-3.9586472429352115
3.19,-2.4662203864709102,-3.9332797808163944
3.2,-2.648035565961233,-3.8612451112483432
3.21,-2.8281903498861305,-3.753013046952671
3.22,-3.0091215507133504,-3.616615750178438
3.23,-3.1930877122717636,-3.45743465630039
3.24,-3.3821905256605334,-3.278595456216289
3.25,-3.578394078906215,-3.0818485806945373
3.2600000000000002,-3.7835412218726048,-2.868728109310833
3.27,-3.99936636537182,-2.6417374690530786
3.2800000000000002,-4.227504028571463,-2.405312858272193
3.29,-4.469492407249231,-2.1663635951656715
3.3000000000000003,-4.726771163703639,-1.9342728818788244
3.31,-5.000672545580522,-1.7203467486010202
3.3200000000000003,-5.292404837232164,-1.5368037463364002
3.33,-5.603027050282063,-1.3954840050614068
3.34,-5.933413693866306,-1.306507947871696
3.35,-6.284208463382534,-1.2771231157543395
3.36,-6.655765795609671,-1.3109411724273066
3.37,-7.048079518271272,-1.4076934108328345
3.38,-7.4606983490418495,-1.5635360137524112
3.39,-7.892628860824044,-1.7718342109537808
3.4,-8.34222781963655,-2.024266463591624
3.41,-8.807087600927865,-2.3120323655373536
3.42,-9.283920742765398,-2.6269318567067472
3.43,-9.768452565143688,-2.9621116923232846
3.44,-10.255334006307553,-3.3123427461958053
3.45,-10.738090042137406,-3.673786163175725
3.46,-11.209121668089518,-4.043310075592287
3.47,-11.659780594531531,-4.417512148674409
3.48,-12.080534519000045,-4.791668865231503
3.49,-12.461236083496857,-5.158857334608839
3.5,-12.791499711551994,-5.509473902412843
3.5100000000000002,-13.06117748149469,-5.831308665435606
3.52,-13.26090916913676,-6.110236829601724
3.5300000000000002,-13.382705012152295,-6.33147353634481
3.54,-13.42050610302651,-6.481228503837858
3.5500000000000003,-13.370660437256223,-6.548510638949544
3.56,-13.232255556795995,-6.526787104160699
3.5700000000000003,-13.007262474457853,-6.41520599636425
3.58,-12.700468457853301,-6.21914807100774
3.59,-12.319204032701176,-5.9499729507663535
3.6,-11.872896504014639,-5.623952992881616
3.61,-11.372502880055938,-5.260521852257132
3.62,-10.829885635305157,-4.8800812606443
3.63,-10.25719430839499,-4.501687485151021
3.64,-9.666306181697228,-4.140963541830927
3.65,-9.0683636566916,-3.8085490862265647
3.66,-8.47342835618637,-3.5093121970832866
3.67,-7.890255810988151,-3.2424211604989326
3.68,-7.326181992011931,-3.0022322777562405
3.69,-6.78710478982421,-2.7798172466202296
3.7,-6.277539628641082,-2.5648547232813645
3.71,-5.800727895051096,-2.347562909891529
3.72,-5.358778684580313,-2.1203613174780385
3.73,-4.952827491147188,-1.879016684220392
3.74,-4.583199062241938,-1.6231359733929882
3.75,-4.249565150227816,-1.3559959345327095
3.7600000000000002,-3.9510909784346713,-1.0838178714568432
3.77,-3.686566764689211,-0.8146840287345474
3.7800000000000002,-3.4545225835547217,-0.557331787022936
3.79,-3.2533262535799126,-0.3200484111211812
3.8000000000000003,-3.0812648919950494,-0.10982998003534958
3.81,-2.9366113803958913,0.06811809096605148
3.8200000000000003,-2.8176773182995976,0.21055021980469746
3.83,-2.7228541818708343,0.3160983068139085
3.84,-2.650644412463952,0.3850474008345963
3.85,-2.5996840799610705,0.4190701765539175
3.86,-2.5687586330201415,0.42098318274193963
3.87,-2.556813086423773,0.39453980662876287
3.88,-2.562957821268253,0.34423628190135735
3.89,-2.586470997526166,0.27509044715252784
3.9,-2.6267984070920254,0.19236003528654372
3.91,-2.68355143221896,0.10119018607805307
3.92,-2.7565036204158004,0.006206524999450097
3.93,-2.845586241893727,-0.08890979040670005
3.94,-2.950883057781787,-0.18182010172653362
3.95,-3.072624393892544,-0.2718566566675424
3.96,-3.211180482422921,-0.36024772523063237
3.97,-3.3670538986920175,-0.4502170711391155
3.98,-3.540870777554091,-0.5469459619701986
3.99,-3.7333703400377676,-0.6573946181336151
4.0,-3.9453920907728075,-0.7899873804304551
4.01,-4.177859857257406,-0.9541730308541692
4.0200000000000005,-4.431761630808528,-1.1598795432824671
4.03,-4.7081239365757135,-1.4168912665222628
4.04,-5.0079792111200225,-1.73418548131914
4.05,-5.332324412546768,-2.119273037379479
4.0600000000000005,-5.682068852241187,-2.577592612998381
4.07,-6.057969056022939,-3.1120083787656907
4.08,-6.46054839389502,-3.7224553448514937
4.09,-6.889999345840039,-4.405765160550231
4.1,-7.346066713166968,-5.155688407506246
4.11,-7.827910992423007,-5.963109319747779
4.12,-8.33395268448778,-6.8164280290265165
4.13,-8.861700711929949,-7.702066950854352
4.14,-9.40757153656416,-8.605044792986522
4.15,-9.96671009030754,-9.509556277965752
4.16,-10.532829149201923,-10.399499360748878
4.17,-11.098089863319835,-11.25890446405592
4.18,-11.653051912628616,-12.072240553808456
4.19,-12.18672574222417,-12.82459789220709
4.2,-12.686759572383279,-13.501773171861545
4.21,-13.13978817090853,-14.09030506037127
4.22,-13.531956866995294,-14.577522669757556
4.23,-13.849612383098,-14.951672577482908
4.24,-14.080123407711385,-15.20217968951009
4.25,-14.212762930277984,-15.320073446198906
4.26,-14.239558286416122,-15.298576122839734
4.2700000000000005,-14.156001701811483,-15.133809337244724
4.28,-13.961520307836494,-14.825535538800132
4.29,-13.659632063302798,-14.37782144438256
4.3,-13.257758532430758,-13.799497720616365
4.3100000000000005,-12.76671730078389,-13.104298795499442
4.32,-12.199963696494928,-12.31059949803674
4.33,-11.572682777257949,-11.440717350723013
4.34,-10.900842633474547,-10.51981236899625
4.3500000000000005,-10.200309615255225,-9.574478869527276
4.36,-9.486100873898835,-8.631174296925368
4.37,-8.771817745780483,-7.714658770271579
4.38,-8.069272648592207,-6.846620387552801
4.39,-7.388297582768736,-6.04463498826622
4.4,-6.73670635426175,-5.321559898288302
4.41,-6.120375084613742,-4.6853980508965245
4.42,-5.543404744598298,-4.139602886665563
4.43,-5.008333068325773,-3.6837367266707592
4.44,-4.516369137280133,-3.314355033382325
4.45,-4.067630521414614,-3.025971698721188
4.46,-3.661369060992445,-2.811967410191157
4.47,-3.296176609867549,-2.66533106633031
4.48,-2.9701661496562224,-2.579166467689429
4.49,-2.681126665208894,-2.546944418382753
4.5,-2.426652202064918,-2.562525045513551
4.51,-2.2042468032096276,-2.6200091984128178
4.5200000000000005,-2.01140773736437,-2.7134966350247973
4.53,-1.8456897491993103,-2.8368311281303256
4.54,-1.704753114331531,-2.983400629154886
4.55,-1.5863981669714706,-3.146038608635112
4.5600000000000005,-1.4885887561389066,-3.317046250814039
4.57,-1.4094668258671776,-3.488329869051428
4.58,-1.3473600379032253,-3.651628201720611
4.59,-1.300784082409808,-3.798792885041105
4.6000000000000005,-1.2684410652536222,-3.9220831548998762
4.61,-1.2492151262341988,-4.014441648772326
4.62,-1.242166234042953,-4.0697295832369225
4.63,-1.2465229214164535,-4.08291325570895
4.64,-1.261674566961099,-4.050206278419456
4.65,-1.287163696661863,-3.969180222192736
4.66,-1.3226786657977296,-3.8388585330262415
4.67,-1.368046988248258,-3.659804254321918
4.68,-1.4232295022304633,-3.4342023788525085
4.69,-1.4883154965423684,-3.165925066513056
4.7,-1.5635188665809672,-2.860555863001208
4.71,-1.6491753218941891,-2.525340974863199
4.72,-1.74574062389793,-2.169034529053174
4.73,-1.8537897905873701,-1.801612211378462
4.74,-1.9740171613106339,-1.4338436291046148
4.75,-2.1072371653151527,-1.0767361915227518
4.76,-2.254385578679875,-0.7408886284632267
4.7700000000000005,-2.4165209806022125,-0.4358158066635847
4.78,-2.594826026144627,-0.1693233845330712
4.79,-2.790608031771818,0.05298308321562375
4.8,-3.0052982144468925,0.22797729069072903
4.8100000000000005,-3.2404487256305106,0.3550233489853988
4.82,-3.497726368087304,0.435695530603584
4.83,-3.778901565267659,0.4732233235381265
4.84,-4.0858307600763135,0.47172015872649514
4.8500000000000005,-4.420429944625469,0.4352905952777028
4.86,-4.784636463971802,0.36713569910951366
4.87,-5.180355605925817,0.2687850684014538
4.88,-5.609387818050876,0.1395740626663392
4.89,-6.07333174886778,-0.023543200776555404
4.9,-6.573457812270985,-0.22579715157541186
4.91,-7.110546817602477,-0.4740257761279217
4.92,-7.684688689337377,-0.7757732546396471
4.93,-8.295037840999726,-1.1381659440046938
4.94,-8.939524919290088,-1.5666995083734572
4.95,-9.614530046542441,-2.064084482045227
4.96,-10.314531004172634,-2.6292905154851116
4.97,-11.031751427542948,-3.2569034459960466
4.98,-11.755848825500012,-3.9368687585019537
4.99,-12.473698759728952,-4.654646962712863
